rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
18,spotify:track:2gcMYiZzzmzoF8PPAfL3IO,Bernadya,"Untungnya, Hidup Harus Tetap Berjalan",Juni Records,3893580,3,25,IDN,2025-01-16,2gcMYiZzzmzoF8PPAfL3IO
19,spotify:track:26cvTWJq2E1QqN4jyH2OTU,Anggi Marito,Tak Segampang Itu,PT. Universal Music Indonesia,3889075,1,106,IDN,2025-01-16,26cvTWJq2E1QqN4jyH2OTU
20,spotify:track:5MIpcd16T59wFeqAChSYwC,Last Child,Duka,dr.m,3822447,10,184,IDN,2025-01-16,5MIpcd16T59wFeqAChSYwC
21,spotify:track:6AyBbSvcR2ZwTeR30I4jb9,"For Revenge, Stereo Wall",Jakarta Hari Ini,Didi Music,3779415,17,88,IDN,2025-01-16,6AyBbSvcR2ZwTeR30I4jb9
22,spotify:track:2JqsSFo6HqOxnmxBtHfNY6,Dudy Oris,Aku Yang Jatuh Cinta,Dudy Oris,3710805,1,35,IDN,2025-01-16,2JqsSFo6HqOxnmxBtHfNY6
23,spotify:track:630DpnzdfjdVqv2yLfPbAX,Nadin Amizah,Bertaut,Sorai,3573567,1,242,IDN,2025-01-16,630DpnzdfjdVqv2yLfPbAX
24,spotify:track:5NmjnghJGJRFg34KGGx8O0,Vierra,Seandainya,Musica Studio's,3363407,21,203,IDN,2025-01-16,5NmjnghJGJRFg34KGGx8O0
25,spotify:track:6wj06az0WX7fClA2w319dO,Bernadya,Kata Mereka Ini Berlebihan,Juni Records,3347522,3,44,IDN,2025-01-16,6wj06az0WX7fClA2w319dO
26,spotify:track:4GUphFvzqaCHPDkS2VDn2I,Nyoman Paul,Tunggu Apa Lagi,PT. Universal Music Indonesia,3323258,7,16,IDN,2025-01-16,4GUphFvzqaCHPDkS2VDn2I
27,spotify:track:3LQDUCmBfo12tYCbr6Acyr,Betrand Putra Onsu,Bila Memang Kamu,MOP Music/HITS Records,3314718,27,3,IDN,2025-01-16,3LQDUCmBfo12tYCbr6Acyr
28,spotify:track:1csKczcJqOSdK8JriLMpDW,Juicy Luicy,Tampar,E-Motion Entertainment,3244053,9,140,IDN,2025-01-16,1csKczcJqOSdK8JriLMpDW
29,spotify:track:1mruWrUwAVe2XkksUQiaHK,"Virgoun, Audy",Selamat (Selamat Tinggal),dr.m,3151624,12,287,IDN,2025-01-16,1mruWrUwAVe2XkksUQiaHK
30,spotify:track:25M9piWxSsq0xLcjQW5yz6,Mahalini,Bawa Dia Kembali,HITS Records,3140223,4,36,IDN,2025-01-16,25M9piWxSsq0xLcjQW5yz6
31,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",3044378,29,9,IDN,2025-01-16,7ne4VBA60CxGM75vw0EYad
32,spotify:track:3y8RcMPYG22fRnrOi4oFJ1,Batas Senja,Nanti Kita Seperti Ini,Sintesa Pro,3043563,3,89,IDN,2025-01-16,3y8RcMPYG22fRnrOi4oFJ1
33,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,3019437,1,13,IDN,2025-01-16,4wJ5Qq0jBN4ajy7ouZIV1c
34,spotify:track:6Npkwd5gv61SR6QZbTyNf9,Juicy Luicy,Lampu Kuning,E-Motion Entertainment,3015223,16,28,IDN,2025-01-16,6Npkwd5gv61SR6QZbTyNf9
35,spotify:track:6zrnrcry6OHVFo3EDt6PYa,Nidji,Rahasia Hati,Musica Studio's,2967765,32,31,IDN,2025-01-16,6zrnrcry6OHVFo3EDt6PYa
36,spotify:track:7J0isBrUxhIYZVdrBOOlIh,Hindia,Cincin,Sun Eater,2898341,11,79,IDN,2025-01-16,7J0isBrUxhIYZVdrBOOlIh
37,spotify:track:6xeqCawPZngDVqw2W2aGaR,"Suara Kayu, Feby Putri",Kembali Pulang,WM Indonesia,2846019,11,101,IDN,2025-01-16,6xeqCawPZngDVqw2W2aGaR
