rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
16,spotify:track:6TT5rB0Rwneb6ZaopHQir4,"Alleh, Yorghaki",el ingeniero,CONMUER LLC,178102,14,4,VEN,2025-01-23,6TT5rB0Rwneb6ZaopHQir4
17,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,171034,1,27,VEN,2025-01-23,7tI8dRuH2Yc6RuoTjxo4dU
18,spotify:track:4c2Pc0NrfkesPR0jff6q3F,Bad Bunny,KETU TeCRÉ,Rimas Entertainment LLC.,169945,13,3,VEN,2025-01-23,4c2Pc0NrfkesPR0jff6q3F
19,spotify:track:6VNXmo59yDYgcwLS17UNAW,"Bad Bunny, Los Pleneros de la Cresta",CAFé CON RON,Rimas Entertainment LLC.,158057,19,3,VEN,2025-01-23,6VNXmo59yDYgcwLS17UNAW
20,spotify:track:7tCuCjhxzjX2XCz4JiiAsp,Bad Bunny,TURiSTA,Rimas Entertainment LLC.,154760,17,3,VEN,2025-01-23,7tCuCjhxzjX2XCz4JiiAsp
21,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,151120,1,60,VEN,2025-01-23,7bywjHOc0wSjGGbj04XbVi
22,spotify:track:634CTghcuEDy2FXcTsLG5m,"Alleh, Yorghaki",una noche,CONMUER LLC,148087,16,4,VEN,2025-01-23,634CTghcuEDy2FXcTsLG5m
23,spotify:track:3G7agPwWfcORnWCAGMDOpm,Bad Bunny,LA MuDANZA,Rimas Entertainment LLC.,147779,20,3,VEN,2025-01-23,3G7agPwWfcORnWCAGMDOpm
24,spotify:track:79x7xtoCLpf6l32Zz6mWo4,Bad Bunny,BOKeTE,Rimas Entertainment LLC.,145165,17,3,VEN,2025-01-23,79x7xtoCLpf6l32Zz6mWo4
25,spotify:track:3YrTrs2hJbLklaBdhr4TrH,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",ETA - RMX,UMLE - Latino,137750,14,7,VEN,2025-01-23,3YrTrs2hJbLklaBdhr4TrH
26,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,133307,15,4,VEN,2025-01-23,14QaXYIK3K3QPtezqxRRPN
27,spotify:track:4h3i4yz7mkw1H9XG9VMkjQ,Engel Montaz,Vibrador,Latinnites Music,132799,27,2,VEN,2025-01-23,4h3i4yz7mkw1H9XG9VMkjQ
28,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,131983,1,31,VEN,2025-01-23,6WatFBLVB0x077xWeoVc2k
29,spotify:track:6s9PpYbExKlHuJ8JMyep21,"Yailin la Mas Viral, Puyalo Pantera",Bing Bong,"Iris Live Music, LLC",125143,11,10,VEN,2025-01-23,6s9PpYbExKlHuJ8JMyep21
30,spotify:track:0Sr7ssScx54yxdM2ols7nW,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,Mr. 305 Records / Rimas Entertainment,123547,1,18,VEN,2025-01-23,0Sr7ssScx54yxdM2ols7nW
31,spotify:track:44yf1tgi5vg8lR2EULi1gs,"Flamen Beretta, Latinnites Music, Kuv507",20 Veces,Latinnites Music,120090,31,2,VEN,2025-01-23,44yf1tgi5vg8lR2EULi1gs
32,spotify:track:0qeIFEGRQqHoaJtLCl0U73,"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),WEA Latina,119824,4,14,VEN,2025-01-23,0qeIFEGRQqHoaJtLCl0U73
33,spotify:track:3mg9jYNC1NihbthlglzrWP,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,Bichota/Interscope Records,119742,4,11,VEN,2025-01-23,3mg9jYNC1NihbthlglzrWP
34,spotify:track:60u6hcpH5Qm1M3xESdNBrB,Beéle,Frente al Mar,5020 Records,112143,6,17,VEN,2025-01-23,60u6hcpH5Qm1M3xESdNBrB
35,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,BIGHIT MUSIC,107389,10,10,VEN,2025-01-23,50zAEIE4B1QqhPjRMK2Xmh
36,spotify:track:1Hg0e997pObvZ91w1FCPFk,Bad Bunny,LO QUE LE PASÓ A HAWAii,Rimas Entertainment LLC.,106382,24,3,VEN,2025-01-23,1Hg0e997pObvZ91w1FCPFk
37,spotify:track:0fKK51bU6lcCCwdNnv64t3,"Blessd, Anuel AA, Ovy On The Drums",DEPORTIVO,WEA Latina,103763,30,10,VEN,2025-01-23,0fKK51bU6lcCCwdNnv64t3
38,spotify:track:5DdLSEyKh8zgCrJq2hFj92,"Yan Block, TORRRES",Yo sé,SONAR LLC.,101632,23,16,VEN,2025-01-23,5DdLSEyKh8zgCrJq2hFj92
39,spotify:track:5QjmUqgpPQgXgg4606DqZF,Kapo,UWAIE,Sony Music Latin/La Industria,99008,1,23,VEN,2025-01-23,5QjmUqgpPQgXgg4606DqZF
40,spotify:track:7lcbpfihslisNObKdHjyLo,"Clarent, Mora",IA,WEA Latina,97800,11,14,VEN,2025-01-23,7lcbpfihslisNObKdHjyLo
41,spotify:track:7eNwwoxDR8KVzNAuGvliAO,"Omar Courtz, De La Rose, Haze",Kyoto,House of Haze,95642,7,33,VEN,2025-01-23,7eNwwoxDR8KVzNAuGvliAO
42,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,91388,16,23,VEN,2025-01-23,2plbrEY59IikOBgBGLjaoe
43,spotify:track:0Qe2g06yzLBuuSvVmFiweP,"Nanpa Básico, Beéle",Hasta Aquí Llegué,5020 Records,90635,7,27,VEN,2025-01-23,0Qe2g06yzLBuuSvVmFiweP
44,spotify:track:6m1TWFMeon7ai9XLOzdbiR,BTS,FAKE LOVE,BIGHIT MUSIC,87607,29,20,VEN,2025-01-23,6m1TWFMeon7ai9XLOzdbiR
45,spotify:track:5pVJ3IlnpIorU44oXizzG5,"Boza, ELENA ROSE",Orion,Sony Music Latin,85714,4,33,VEN,2025-01-23,5pVJ3IlnpIorU44oXizzG5
46,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,85712,14,14,VEN,2025-01-23,4wJ5Qq0jBN4ajy7ouZIV1c
47,spotify:track:7nE9H4e4uPOis5sJY39fOc,Danny Ocean,Volare,Atlantic Records,83602,26,84,VEN,2025-01-23,7nE9H4e4uPOis5sJY39fOc
48,spotify:track:2gmd7lY3QSzLh0xIY4cRvi,"Maisak, Feid",SE ME OLVIDA,Universal Music Latino,82603,4,22,VEN,2025-01-23,2gmd7lY3QSzLh0xIY4cRvi
