rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
5,spotify:track:7JKptWv4YXmievid0HajID,"Luck Ra, KHEA",HOLA PERDIDA,Sony Music Entertainment Chile S.A,187406,2,20,BOL,2024-05-23,7JKptWv4YXmievid0HajID
6,spotify:track:7cXGHxIoogqDTvbuLj0dsO,"Grupo Frontera, Maluma",POR QUÉ SERÁ,Grupo Frontera,186775,6,2,BOL,2024-05-23,7cXGHxIoogqDTvbuLj0dsO
7,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,178761,6,138,BOL,2024-05-23,3KZCP2StVGdWkOKyRZNWA4
8,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"Young Miko, Feid",offline,Wave Music Group,159335,8,7,BOL,2024-05-23,7s4emXHJwAuo5VvGBXmnBL
9,spotify:track:6vRQqxOhUFd78p5tL8jXr7,"Luck Ra, BM",La Morocha,Sony Music Entertainment Chile S.A,157384,7,32,BOL,2024-05-23,6vRQqxOhUFd78p5tL8jXr7
10,spotify:track:1kqH58eGh2ZTOHwqBIB2tM,"Mesita, Nicki Nicole, Tiago PZK, Emilia",Una Foto Remix (feat. Emilia),Mesita,155678,3,20,BOL,2024-05-23,1kqH58eGh2ZTOHwqBIB2tM
11,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,152369,1,104,BOL,2024-05-23,3tt9i3Hhzq84dPS8H7iSiJ
12,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"Myke Towers, Bad Bunny",ADIVINO,WEA Latina,146540,8,4,BOL,2024-05-23,0LZy30mVmxqUpdQmaXKXBd
13,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carin Leon",Según Quién,Sony Music Latin,143884,1,40,BOL,2024-05-23,4bw8mcDUSRWfQo63ZTYRnU
14,spotify:track:11PV8CaPqlto9Uejx92C35,"Grupo Frontera, Ke Personajes",OJITOS ROJOS,Grupo Frontera,137038,1,44,BOL,2024-05-23,11PV8CaPqlto9Uejx92C35
15,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,131620,1,41,BOL,2024-05-23,5RqSsdzTNPX1uzkmlHCFvK
16,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,130403,1,32,BOL,2024-05-23,7iQXYTyuG13aoeHxGG28Nh
17,spotify:track:4YntVuBqggRsASIbBoWT3F,"The La Planta, Luana",Mil Preguntas,TLP Records,129963,14,11,BOL,2024-05-23,4YntVuBqggRsASIbBoWT3F
18,spotify:track:4vT124ymmEAfre47gVCcRI,"Grupo Frontera, Morat",LOS DOS,Grupo Frontera,127391,16,2,BOL,2024-05-23,4vT124ymmEAfre47gVCcRI
19,spotify:track:3tiJUOfAEqIrLFRQgGgdoY,"Big One, FMK, Ke Personajes",Un Finde | CROSSOVER #2,Fifty One,127196,1,60,BOL,2024-05-23,3tiJUOfAEqIrLFRQgGgdoY
20,spotify:track:3GD6eImRvT0zgr8cQnokUq,"Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix",GMR,125666,4,6,BOL,2024-05-23,3GD6eImRvT0zgr8cQnokUq
21,spotify:track:3pCkC3Ahgl7MShJbafchZz,"Los Ángeles Azules, Maria Becerra",El Amor de Mi Vida,OCESA Seitrack,124957,14,40,BOL,2024-05-23,3pCkC3Ahgl7MShJbafchZz
22,spotify:track:5oYVxFt2k4SkVp6wzVsFWN,"Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Twisted Elegance,124567,10,5,BOL,2024-05-23,5oYVxFt2k4SkVp6wzVsFWN
23,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,117566,4,24,BOL,2024-05-23,7iUtQNMRB8ZkKC4AmEuCJC
