rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
29,spotify:track:6mTpK40yIRk1xGGNvRMHGg,"Murilo Huff, Gustavo Mioto",Me Caiu Tão Bem - Ao Vivo,M Show,3268143,7,20,BRA,2024-10-24,6mTpK40yIRk1xGGNvRMHGg,71,156146,False,sertanejo,2024-06-06,https://i.scdn.co/image/ab67616d0000b273c61b4691d0ba09631399ffd3,https://i.scdn.co/image/ab6761610000e5ebacfec0b96ba96562ad2e7fa3
30,spotify:track:6ukVCqH77f6cwRHyJBhGgy,Israel & Rodolffo,Arruma Um Bão,Som Livre,3224595,30,3,BRA,2024-10-24,6ukVCqH77f6cwRHyJBhGgy,79,175078,False,sertanejo,2024-10-03,https://i.scdn.co/image/ab67616d0000b273c70dccaaf0566cc019f3deda,https://i.scdn.co/image/ab6761610000e5eb524b1d6594c12abdb586e876
31,spotify:track:6RjSXi9cPGroetXeNsWFGL,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,DJ TOPO,3181086,1,24,BRA,2024-10-24,6RjSXi9cPGroetXeNsWFGL,74,123692,False,funk,2024-05-10,https://i.scdn.co/image/ab67616d0000b27374c88eef75a627b95d41fb62,https://i.scdn.co/image/ab6761610000e5eb78a0179d59f8e3e5c8bd99e7
32,spotify:track:02I0Nm97YdmZ8teGFcIHEy,"MC Joãozinho VT, MC Tuto, MC Vine7, MC Ryan SP, Mc Duzinho SP, MC LUUKY, Caio Passos",Tropa do Sem K.O,Sonar Music,3127064,23,6,BRA,2024-10-24,02I0Nm97YdmZ8teGFcIHEy,71,376000,True,funk consciente,2024-09-03,https://i.scdn.co/image/ab67616d0000b273613db9edbfa748c16c25fa1d,https://i.scdn.co/image/ab6761610000e5ebacd6c8c4bfafbc78328e3e55
33,spotify:track:4t4V2ptzeV94uXjUS1X18F,"Mc Jacaré, Hungria",Pinxadão,Croco Hits,3025044,29,9,BRA,2024-10-24,4t4V2ptzeV94uXjUS1X18F,68,138466,True,funk,2024-08-16,https://i.scdn.co/image/ab67616d0000b2732ccdb9abb9c079cfa13cbc20,https://i.scdn.co/image/ab6761610000e5eb2ed1a5ff2234dcddb5e2cab6
34,spotify:track:2KdyhL41F9solmRiyLQ3yl,Clayton & Romário,Sei Tocar Violão - Ao Vivo,WM Brazil,3014713,34,3,BRA,2024-10-24,2KdyhL41F9solmRiyLQ3yl,81,164596,False,sertanejo,2024-09-26,https://i.scdn.co/image/ab67616d0000b273b02019ab11ed7de014bebdcb,https://i.scdn.co/image/ab6761610000e5eba7b70399342344ad784ee839
35,spotify:track:4VNRWHoiKHZJIoQHPbmJIv,Felipe e Rodrigo,Gosta De Rua - Ao Vivo,Virgin Music Label And Artist Services (S&D),3000384,1,29,BRA,2024-10-24,4VNRWHoiKHZJIoQHPbmJIv,70,171335,False,sertanejo,2024-05-03,https://i.scdn.co/image/ab67616d0000b273d30d9ee56c2524060fbdebc5,https://i.scdn.co/image/ab6761610000e5eb7388201e3a8de759a40bb5ac
36,spotify:track:4XaLEsmrRGSDkgd7qpn4Nl,"MC LUUKY, MC Ryan SP, Dj Victor, Boladin 211, MC Vine7",Sempre na Simplicidade,EDITORA E GRAVADORA A BASE RECORDS,2919788,11,14,BRA,2024-10-24,4XaLEsmrRGSDkgd7qpn4Nl,68,300000,True,funk,2024-07-17,https://i.scdn.co/image/ab67616d0000b2735f630cbffc794e23f8abfef9,https://i.scdn.co/image/ab6761610000e5ebec1fef19ee9676f9ce662f39
37,spotify:track:7Elw15XWLpOi4qzHyAwa9e,Gloria Groove,Nosso Primeiro Beijo - Ao Vivo,SB Music,2911681,18,21,BRA,2024-10-24,7Elw15XWLpOi4qzHyAwa9e,76,168805,False,brazilian pop,2024-05-30,https://i.scdn.co/image/ab67616d0000b273754467208561e83795213b23,https://i.scdn.co/image/ab6761610000e5eb40d903006ac86513ece09120
38,spotify:track:65vJAh07BdwurqR9SRa6f8,"Ferrugem, Sorriso Maroto",Apaguei Pra Todos - Ao Vivo,WM Brazil,2794430,30,27,BRA,2024-10-24,65vJAh07BdwurqR9SRa6f8,77,198678,False,pagode,2024-04-18,https://i.scdn.co/image/ab67616d0000b2737e6e540930f868acf2af5ac1,https://i.scdn.co/image/ab6761610000e5eb074c83c2c8dde143bc353432
39,spotify:track:5RHOhXxMVhpEaBcG6hIydA,"KayBlack, Wall Hein, AMUSIK",Maturidade,Elenko Music,2790733,39,50,BRA,2024-10-24,5RHOhXxMVhpEaBcG6hIydA,69,142026,True,brazilian trap,2022-09-08,https://i.scdn.co/image/ab67616d0000b273615b2dba646f50105237dbf7,https://i.scdn.co/image/ab6761610000e5ebef32e87ed774c9b8ea896ee9
40,spotify:track:4jUZymsR3lkia9wkP0o9cX,"DJ TOPO, Mc Livinho",MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,2775662,40,3,BRA,2024-10-24,4jUZymsR3lkia9wkP0o9cX,81,144923,False,funk,2024-09-13,https://i.scdn.co/image/ab67616d0000b2735fdc473aa4dbed9a4e305e08,https://i.scdn.co/image/ab6761610000e5eb78a0179d59f8e3e5c8bd99e7
41,spotify:track:2pilqAMqJMjbIQSnQVNdMv,"NATTAN, Melody",Eu Vou Sentar - Ao Vivo em São Paulo,Nattan,2754076,41,10,BRA,2024-10-24,2pilqAMqJMjbIQSnQVNdMv,71,154734,False,piseiro,2024-08-07,https://i.scdn.co/image/ab67616d0000b27335bc4bc847696d28e2882b16,https://i.scdn.co/image/ab6761610000e5ebb4c07f06044ca6f1a8548192
