rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
11,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,150949,2,23,AUS,2025-01-30,2262bWmqomIaJXwCRHr13j,93,211978,False,,2024-07-26,https://i.scdn.co/image/ab67616d0000b273e6065f209e0a01986206bd53,https://i.scdn.co/image/ab6761610000e5ebe5ff5495fe99ee0fa0236087
12,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,150701,5,37,AUS,2025-01-30,6dOtVTDdiauQNBQEDOtlAB,96,210373,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
13,spotify:track:2FAZskT9yRjp2Oow9szJD8,"Chrystal, NOTION",The Days - NOTION Remix,Polydor Records,148984,13,5,AUS,2025-01-30,2FAZskT9yRjp2Oow9szJD8,87,233229,False,,2024-11-08,https://i.scdn.co/image/ab67616d0000b2739041b9965925059507fb44af,https://i.scdn.co/image/ab6761610000e5eb7f76fd7dc8873ee94a14c244
14,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,144607,4,18,AUS,2025-01-30,1Es7AUAhQvapIcoh3qMKDL,93,256000,True,,2024-09-27,https://i.scdn.co/image/ab67616d0000b27394f662ef3b5677376d8a78d4,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae
15,spotify:track:05ayHD9SFkfqhVUOUxBOyv,"Tream, Mia Julia",HERZBLATT (AUA AUA),3AM MUSIC,143642,8,2,AUS,2025-01-30,05ayHD9SFkfqhVUOUxBOyv,70,160886,False,,2025-01-17,https://i.scdn.co/image/ab67616d0000b2732a45218d72b3d8ae75224862,https://i.scdn.co/image/ab6761610000e5ebf7c8e3a1f15d2a5d4babffae
16,spotify:track:2zOmS55knKWSgScYPTNmGQ,Tate McRae,Sports car,RCA Records Label,133030,16,1,AUS,2025-01-30,2zOmS55knKWSgScYPTNmGQ,85,165045,False,,2025-01-24,https://i.scdn.co/image/ab67616d0000b27318a681e1e525405b2f909032,https://i.scdn.co/image/ab6761610000e5ebb1e307280ceb6b69dc530a7c
17,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,126168,9,7,AUS,2025-01-30,3wPPWcVuinAU7dXcJXtCID,82,222200,False,,2013-01-01,https://i.scdn.co/image/ab67616d0000b273fafb4022c8ca1c4498e10b19,https://i.scdn.co/image/ab6761610000e5eba19c2ed6473d34ac24bd4093
18,spotify:track:69yw1KhYUuGwUbOImS0jju,RIAN,Verwandtschaftstreffen,Born & Raised/Warner Music Central Europe,125707,9,14,AUS,2025-01-30,69yw1KhYUuGwUbOImS0jju,65,165661,False,german pop,2024-06-27,https://i.scdn.co/image/ab67616d0000b273df5d434fa00f4953305d8984,https://i.scdn.co/image/ab6761610000e5ebea21ea4b07f88020d556e488
19,spotify:track:4495xO2HkmqoYIxQO2FvAH,Jazeek,Ma Baby,NINETYNINE MUSIC x Good Kid Records x Ventura Records,116539,6,12,AUS,2025-01-30,4495xO2HkmqoYIxQO2FvAH,74,138000,False,german hip hop,2024-11-08,https://i.scdn.co/image/ab67616d0000b2730582bbcc1f626563cc06b77c,https://i.scdn.co/image/ab6761610000e5eb1bdb741ecd5cedb3813ef9d0
20,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,113558,17,3,AUS,2025-01-30,5TFD2bmFKGhoCRbX61nXY5,95,183685,False,reggaeton,2025-01-05,https://i.scdn.co/image/ab67616d0000b273bbd45c8d36e0e045ef640411,https://i.scdn.co/image/ab6761610000e5eb81f47f44084e0a09b5f0fa13
21,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,105457,11,36,AUS,2025-01-30,0WbMK4wrZ1wFSty9F7FCgu,92,218423,False,,2024-04-05,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7,https://i.scdn.co/image/ab6761610000e5ebcde5a0d57c1b79de5fce6bee
