rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
10,spotify:track:2pqIaYg12ziqIpVtdVESGt,"Kelvin Momo, Babalwa M, Nia Pearl, Stixx","Amalobolo (feat. Stixx, Nia Pearl)",Kelvin Momo Productions,285389,8,13,ZAF,2024-03-07,2pqIaYg12ziqIpVtdVESGt
11,spotify:track:5TY9ovYtBeJTY9s7K3ijEd,Ugatsheni,Hit after Hit,Kuhleliwe Mmema Holdings,279181,9,10,ZAF,2024-03-07,5TY9ovYtBeJTY9s7K3ijEd
12,spotify:track:2fofdfhRxFVP1bRdjA1FEc,"TxC, Tony Duardo",Turn Off The Lights,"TXC Enterprises (PTY) LTD., under exclusive license to LVRN Records (Love Renaissance)",264692,12,7,ZAF,2024-03-07,2fofdfhRxFVP1bRdjA1FEc
13,spotify:track:7JbLSEDlRdoJaXk5ddZae2,"Mthandeni SK, Lwah Ndlunkulu",Paris,Mthandeni Music Production,244094,4,30,ZAF,2024-03-07,7JbLSEDlRdoJaXk5ddZae2
14,spotify:track:2ee1Pa7Gs7lIGRXrl217IG,"DJ Lag, Mr Nation Thingz, K.C Driller",Hade Boss,Black Major x Ice Drop,239208,14,6,ZAF,2024-03-07,2ee1Pa7Gs7lIGRXrl217IG
15,spotify:track:5yyYL1FpimADTIftYQU0cg,"Dlala Thukzin, Zaba, Sykes",iPlan,Dlala Records (PTY) Ltd,225437,1,25,ZAF,2024-03-07,5yyYL1FpimADTIftYQU0cg
16,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,FAX Records/Epic,197430,4,27,ZAF,2024-03-07,5aIVCx5tnk0ntmdiinnYvw
17,spotify:track:1whAXVGN8AdfrnoXNIXfJf,Tyla,Truth or Dare,FAX Records/Epic,194745,17,14,ZAF,2024-03-07,1whAXVGN8AdfrnoXNIXfJf
18,spotify:track:1ng4byy7mejezJ08hs4P7R,"Sam Deep, Njelic, Aymos",Isgubhu,Universal Music (Pty) Ltd.,193373,6,27,ZAF,2024-03-07,1ng4byy7mejezJ08hs4P7R
19,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,189098,12,65,ZAF,2024-03-07,4iZ4pt7kvcaH6Yo8UoZ4s2
20,spotify:track:1eOOCRtXcPwK8qG8VjtczJ,"Harrycane, Master KG, Eemoh, DJ Latimmy",Dubula (feat. DJ Latimmy) - Remake,Wanitwa Mos Entertainment,188148,3,18,ZAF,2024-03-07,1eOOCRtXcPwK8qG8VjtczJ
21,spotify:track:6OGNF7mro80pMi5q1HhylS,"Khalil Harrison, Tyler ICU, LeeMcKrazy, Ceeka RSA",Jealousy (feat. Leemckrazy & Ceeka RSA),Baby Blue Entertainment,184436,21,13,ZAF,2024-03-07,6OGNF7mro80pMi5q1HhylS
22,spotify:track:2Oe52Ggx8lxxI55azZbr5h,"Kabza De Small, Mthunzi, MaWhoo",Amazwe (feat. Mawhoo),Piano Hub,183003,22,19,ZAF,2024-03-07,2Oe52Ggx8lxxI55azZbr5h
23,spotify:track:52eIcoLUM25zbQupAZYoFh,21 Savage,redrum,"Slaughter Gang, LLC/Epic Records",179827,12,8,ZAF,2024-03-07,52eIcoLUM25zbQupAZYoFh
24,spotify:track:3XqM8hLCEYlbnFjoWwqtFv,Chris Brown,Angel Numbers / Ten Toes,Chris Brown Entertainment/RCA Records,177493,15,17,ZAF,2024-03-07,3XqM8hLCEYlbnFjoWwqtFv
