rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
36,spotify:track:5h1BN75CEh8wdSwE1xrbSe,V,Slow Dancing,BIGHIT MUSIC,81157,4,23,KOR,2024-02-22,5h1BN75CEh8wdSwE1xrbSe,75,187026,False,k-pop,2023-09-08,https://i.scdn.co/image/ab67616d0000b2738e504c5aedaae49a73ed4963,https://i.scdn.co/image/ab6761610000e5eb8e7d00d3aae87cf8fc6946e2
37,spotify:track:5ONOlTiqymhzwcFjqcIT6E,Jung Kook,Hate You,BIGHIT MUSIC,79996,8,16,KOR,2024-02-22,5ONOlTiqymhzwcFjqcIT6E,71,154236,False,k-pop,2023-11-03,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
38,spotify:track:3w0w2T288dec0mgeZZqoNN,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,Ye,78641,38,2,KOR,2024-02-22,3w0w2T288dec0mgeZZqoNN,37,264324,True,,2024-02-09,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76,https://i.scdn.co/image/ab6761610000e5ebf4e11052613eb67c380adaf8
39,spotify:track:2qg2jy3v50RwfV5FAqG3a2,Jimin,Interlude : Dive,BIGHIT MUSIC,77681,7,48,KOR,2024-02-22,2qg2jy3v50RwfV5FAqG3a2,56,130996,False,k-pop,2023-03-24,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
40,spotify:track:2GquhrcHbl2zOnF5javAFp,LE SSERAFIM,Swan Song,SOURCE MUSIC,77671,40,1,KOR,2024-02-22,2GquhrcHbl2zOnF5javAFp,63,157179,False,k-pop,2024-02-19,https://i.scdn.co/image/ab67616d0000b273110f5426b8c149e80804912a,https://i.scdn.co/image/ab6761610000e5ebd7d7064b17d00c6f8755eae6
41,spotify:track:0k0GtcnyQLMiXrdEDbLXmJ,"Jung Kook, DJ Snake",Please Don't Change (feat. DJ Snake),BIGHIT MUSIC,77421,9,16,KOR,2024-02-22,0k0GtcnyQLMiXrdEDbLXmJ,72,146684,False,k-pop,2023-11-03,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
42,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,Dead Oceans,74985,35,21,KOR,2024-02-22,3vkCueOmm7xQDoJ17W1Pm3,87,137773,False,,2023-09-15,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10,https://i.scdn.co/image/ab6761610000e5eb4bdb3888818637acb71c4a13
43,spotify:track:1j8jqwFpFQ8YqsIJAiYFLZ,(G)I-DLE,Wife,Cube Entertainment,72439,21,5,KOR,2024-02-22,1j8jqwFpFQ8YqsIJAiYFLZ,63,121226,False,k-pop,2024-01-29,https://i.scdn.co/image/ab67616d0000b27342281601a5a3f882ea77741e,https://i.scdn.co/image/ab6761610000e5eb7fd16327c86d500f83be1d6a
44,spotify:track:56v8WEnGzLByGsDAXDiv4d,NewJeans,ETA,ADOR,72193,3,31,KOR,2024-02-22,56v8WEnGzLByGsDAXDiv4d,76,151373,False,k-pop,2023-07-21,https://i.scdn.co/image/ab67616d0000b2730744690248ef3ba7b776ea7b,https://i.scdn.co/image/ab6761610000e5eb80668ba2b15094d083780ea9
45,spotify:track:4lR8sYGMGZPvthF2yUfo7T,LE SSERAFIM,Smart,SOURCE MUSIC,72154,45,1,KOR,2024-02-22,4lR8sYGMGZPvthF2yUfo7T,69,166384,False,k-pop,2024-02-19,https://i.scdn.co/image/ab67616d0000b273110f5426b8c149e80804912a,https://i.scdn.co/image/ab6761610000e5ebd7d7064b17d00c6f8755eae6
