rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
2,spotify:track:1hlHeIZ36Idpr57xPI8OCD,"Tenxi, Jemsii, Naykilla",Garam & Madu (Sakit Dadaku),Mighty Record,8815369,2,3,IDN,2025-01-23,1hlHeIZ36Idpr57xPI8OCD,82,184320,False,funkot,2025-01-03,https://i.scdn.co/image/ab67616d0000b273cb0c0208f8bf8c753f6c3d30,https://i.scdn.co/image/ab6761610000e5eb7495aa59a5c9daa7527a2bc8
3,spotify:track:26KhLgFuPymkm1uiZkc6Rv,The Lantis,Bunga Maaf,WM Indonesia,7910305,2,7,IDN,2025-01-23,26KhLgFuPymkm1uiZkc6Rv,81,252349,False,malay,2024-11-15,https://i.scdn.co/image/ab67616d0000b2731d5d0be8e06065c89b6990f9,https://i.scdn.co/image/ab6761610000e5ebb42aed7ff48aa114c6a36415
4,spotify:track:0PtJbtW50jcvvswNPn3QGd,For Revenge,Serana,Didi Music,6428997,1,141,IDN,2025-01-23,0PtJbtW50jcvvswNPn3QGd,78,250000,False,indonesian indie,2022-09-06,https://i.scdn.co/image/ab67616d0000b27346f02ffc0922f939ed0fd53f,https://i.scdn.co/image/ab6761610000e5eb966755ed50b3f4487621b030
5,spotify:track:0daEJMXc3b4ZMTnvtHpuTt,.Feast,Nina,Sun Eater,6319914,2,22,IDN,2025-01-23,0daEJMXc3b4ZMTnvtHpuTt,74,277944,False,indonesian indie,2024-08-30,https://i.scdn.co/image/ab67616d0000b273c800b90e2092a5328f699117,https://i.scdn.co/image/ab6761610000e5eb16f030ca05d4d917cdc2eb5e
6,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,yung kai,blue,BMG Rights Management (US) LLC,6244519,3,10,IDN,2025-01-23,3be9ACTxtcL6Zm4vJRUiPG,89,214357,False,,2024-08-02,https://i.scdn.co/image/ab67616d0000b273373c63a4666fb7193febc167,https://i.scdn.co/image/ab6761610000e5ebb45f191e351f062c7213e0a9
7,spotify:track:70Wtp9jCA3ZhGAxV0pnwS7,Rio Clappy,Bunga Abadi,Rio Clappy,5719367,6,28,IDN,2025-01-23,70Wtp9jCA3ZhGAxV0pnwS7,80,243038,False,indonesian pop,2024-03-01,https://i.scdn.co/image/ab67616d0000b273872e0ef3d053374f43fc377e,https://i.scdn.co/image/ab6761610000e5ebe36a615b3a5dd61afaa3386d
8,spotify:track:2JekYbWANgDe54Dndi2I2C,Rony Parulian,Tak Ada Ujungnya,PT. Universal Music Indonesia,5461028,8,8,IDN,2025-01-23,2JekYbWANgDe54Dndi2I2C,79,202721,False,indonesian pop,2024-11-14,https://i.scdn.co/image/ab67616d0000b2735d2e53fbcef5d8d00bed2d8d,https://i.scdn.co/image/ab6761610000e5eb6b5a12c06095a0c85b6852cf
9,spotify:track:7BgFlmOxrL7M1jVGoxqy37,"Ernie Zakri, Ade Govinda",Masing Masing,Universal Music Sdn Bhd,5330142,2,17,IDN,2025-01-23,7BgFlmOxrL7M1jVGoxqy37,80,234589,False,malay,2023-11-03,https://i.scdn.co/image/ab67616d0000b273b2854c3503911cc7625992e2,https://i.scdn.co/image/ab6761610000e5ebd4e158ec0916e15687ca82e0
10,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,4803666,1,22,IDN,2025-01-23,2plbrEY59IikOBgBGLjaoe,100,251667,False,art pop,2024-08-16,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45,https://i.scdn.co/image/ab6761610000e5ebaadc18cac8d48124357c38e6
11,spotify:track:7zOVh5fGpEwSbZd0g9z80B,Bernadya,Satu Bulan,Juni Records,4651230,1,43,IDN,2025-01-23,7zOVh5fGpEwSbZd0g9z80B,80,200476,False,indonesian pop,2023-06-22,https://i.scdn.co/image/ab67616d0000b273cb1e5f7d0942bf9196c1e711,https://i.scdn.co/image/ab6761610000e5eb6d1dbc1a4a286b1ee9d40163
