rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
5,spotify:track:0fFMt9cc1EEQDIWLGDcqKd,Annika,Så længe jeg er sexy.,Universal Music A/S,426380,1,5,NOR,2024-09-12,0fFMt9cc1EEQDIWLGDcqKd
6,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,415112,4,17,NOR,2024-09-12,6dOtVTDdiauQNBQEDOtlAB
7,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,406999,1,22,NOR,2024-09-12,5fZJQrFKWQLb7FpJXZ1g7K
8,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,405270,2,22,NOR,2024-09-12,2qSkIjg1o9h3YT9RAgYN75
9,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,351578,1,18,NOR,2024-09-12,5IZXB5IKAD2qlvTPJYDCFB
10,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,342653,1,14,NOR,2024-09-12,5N3hjp1WNayUPZrA8kJmJP
11,spotify:track:19188WQf2DrNMfI1XLDnYF,Ari Bajgora,Utested,Distortion Label,337528,6,14,NOR,2024-09-12,19188WQf2DrNMfI1XLDnYF
12,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,Linkin Park,The Emptiness Machine,Warner Records,334023,12,1,NOR,2024-09-12,2PnlsTsOTLE5jnBnNe2K0A
13,spotify:track:2dYb67obBN7SiDbOQaBeI0,Rakkere,24/7,Distortion,324097,1,13,NOR,2024-09-12,2dYb67obBN7SiDbOQaBeI0
14,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,313525,6,30,NOR,2024-09-12,2uqYupMHANxnwgeiXTZXzd
15,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,Spinnin' Records,309797,12,32,NOR,2024-09-12,1LY3GhF0zxIVgbYEQjCbUO
16,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",306225,1,34,NOR,2024-09-12,3xkHsmpQCBMytMJNiDf3Ii
17,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,286906,12,21,NOR,2024-09-12,0WbMK4wrZ1wFSty9F7FCgu
18,spotify:track:7BPcWZDSRLdMbOybXlspcC,Søte og Rare Gutter,Bærum Bitches (Mannschaft),Søte og Rare´ Records,274029,1,30,NOR,2024-09-12,7BPcWZDSRLdMbOybXlspcC
